Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
ch9_route_chunghee_6b25da40		Weng appeared from behind a tree, holding her back like she just climbed a mountain.	game/12_chapter_09_p2.rpy	2312	"[what]"
ch9_route_chunghee_69d84408	weng	Tetrad save me-someone help me with this sparkler! Svante, could you be a dear and help me?	game/12_chapter_09_p2.rpy	2314	weng "[what]"
ch9_route_chunghee_c5e1dfa6	svante	I got you, Miss Weng!	game/12_chapter_09_p2.rpy	2315	svante "[what]"
ch9_route_chunghee_7e70ef9e		Laughter and sparks filled the air as the kids darted between glowing trails of light, their joy casting little halos of warmth over the night.	game/12_chapter_09_p2.rpy	2317	"[what]"
ch9_route_chunghee_58bc0edb		Chung-hee and I stood together, quietly watching them.	game/12_chapter_09_p2.rpy	2318	"[what]"
ch9_route_chunghee_a4ab2a1d	chung_hee	Do you think... Never mind...	game/12_chapter_09_p2.rpy	2320	chung_hee "[what]"
ch9_route_chunghee_ab41407c	dorian	Should we join them?	game/12_chapter_09_p2.rpy	2321	dorian "[what]"
ch9_route_chunghee_cca19d78	chung_hee	Absolutely.	game/12_chapter_09_p2.rpy	2322	chung_hee "[what]"
ch9_route_svante_841e08d0	svante	Is... that your lantern, Dorian?	game/12_chapter_09_p2.rpy	2333	svante "[what]"
ch9_route_svante_a95e0a45		I turned around, still shaking my head at the trail of glitter Elias left behind, and there he was-Svante.	game/12_chapter_09_p2.rpy	2335	"[what]"
ch9_route_svante_c755f4b7		He stood a few steps away, his arms awkwardly half-folded like he'd been trying to decide whether to approach me or not. His eyes drifted up to the sky where "teDuH" was still barely visible-wobbling, defiant, and doomed.	game/12_chapter_09_p2.rpy	2336	"[what]"
ch9_route_svante_2cc99aa7	dorian	It was. Emphasis on was. Courtesy of Elias.	game/12_chapter_09_p2.rpy	2338	dorian "[what]"
ch9_route_svante_c78f101e		His lips twitched like he was fighting the urge to stay serious. But then a warm, helpless chuckle escaped him.	game/12_chapter_09_p2.rpy	2340	"[what]"
ch9_route_svante_45edef00	svante	Haha! Really? It had 'Elias was here' energy all over it.	game/12_chapter_09_p2.rpy	2342	svante "[what]"
ch9_route_svante_4c527fb9		He stepped closer, his shoulders still a little tense, like he wasn't sure if he was intruding.	game/12_chapter_09_p2.rpy	2344	"[what]"
ch9_route_svante_f9c4f8b5	svante	So... uh, what are you doing now?	game/12_chapter_09_p2.rpy	2346	svante "[what]"
ch9_route_svante_8494665e	dorian	Now that my lantern's flying into the cosmos like a glitter-filled disaster? Probably will grab food with Elias. Why? Something wrong?	game/12_chapter_09_p2.rpy	2347	dorian "[what]"
ch9_route_svante_0f7b5817	svante	N-No! Nothing's wrong. I just...	game/12_chapter_09_p2.rpy	2348	svante "[what]"
ch9_route_svante_28329ef7	svante	I just... um... wanted to see how you were doing. Thought maybe... I don't know, you'd want some company.	game/12_chapter_09_p2.rpy	2349	svante "[what]"
ch9_route_svante_ba9b4805		There was something in the way he said it. A little nervous. A little hesitant. But it wasn't pity. It was care. Simple, honest care.	game/12_chapter_09_p2.rpy	2351	"[what]"
ch9_route_svante_3c70fdec		He held up the lantern in his hands-a modest one, folded neatly with the ribbon still untied.	game/12_chapter_09_p2.rpy	2352	"[what]"
ch9_route_svante_f913c97e	svante	I haven't written anything yet. I wasn't here during the tragedy. I didn't lost anyone in Tianho. But I figured... maybe you'd want to share one with me?	game/12_chapter_09_p2.rpy	2354	svante "[what]"
ch9_route_svante_fe88be5f		I blinked, caught off guard for a moment. That softness in his voice-it made my chest ache a little. I nodded slowly.	game/12_chapter_09_p2.rpy	2356	"[what]"
ch9_route_svante_8c8c9c50	dorian	I think that's a nice idea.	game/12_chapter_09_p2.rpy	2358	dorian "[what]"
ch9_route_svante_ed03e756		He smiled shyly, scratching the back of his head.	game/12_chapter_09_p2.rpy	2360	"[what]"
ch9_route_svante_5fe8c54c	svante	You can write something, if you want. I... honestly don't know anyone I'd-	game/12_chapter_09_p2.rpy	2362	svante "[what]"
ch9_route_svante_4b83eea4		He stopped himself, gently handing the lantern to me.	game/12_chapter_09_p2.rpy	2364	"[what]"
ch9_route_svante_4972fed6		I took it in both hands. The paper was cool beneath my fingers, the inkbrush ready beside me. For a long, quiet breath, I just stared at it.	game/12_chapter_09_p2.rpy	2365	"[what]"
ch9_route_svante_02e8a410		Then I spoke, softly.	game/12_chapter_09_p2.rpy	2366	"[what]"
ch9_route_svante_d45ea848	dorian	Kristin.	game/12_chapter_09_p2.rpy	2368	dorian "[what]"
ch9_route_svante_02a99a23	svante	... Kristin...	game/12_chapter_09_p2.rpy	2369	svante "[what]"
ch9_route_svante_36688ce5		His voice caught on the name. His shoulders stiffened, just slightly. I saw the way his jaw clenched, how his breath hitched before he carefully smoothed it out again.	game/12_chapter_09_p2.rpy	2371	"[what]"
ch9_route_svante_fba6a872	dorian	I know she didn't die in Tianho. But... it still counts. Doesn't it?	game/12_chapter_09_p2.rpy	2373	dorian "[what]"
ch9_route_svante_9d621886		He didn't speak right away. But then he nodded, once. Firm. A bit shaky.	game/12_chapter_09_p2.rpy	2375	"[what]"
ch9_route_svante_f0908231	svante	Yeah. Of course it does.	game/12_chapter_09_p2.rpy	2377	svante "[what]"
ch9_route_svante_eca5fc9f		We sat down side by side on the grass, the cool hilltop quiet except for the distant laughter of kids and the soft hum of singing. Probably Magnus.	game/12_chapter_09_p2.rpy	2379	"[what]"
ch9_route_svante_36ee619b		I passed him the ink and brush.	game/12_chapter_09_p2.rpy	2380	"[what]"
ch9_route_svante_25c8f521		He held it in his fingers for a long time-trembling, like he wasn't sure he was ready. But then he looked at me, his mouth pressed into a line.	game/12_chapter_09_p2.rpy	2381	"[what]"
ch9_route_svante_64929a85	svante	I don't think I ever apologized for what happened. Back at Mjoll.	game/12_chapter_09_p2.rpy	2383	svante "[what]"
ch9_route_svante_71e89cfa		I glanced at him. I didn't interrupt.	game/12_chapter_09_p2.rpy	2385	"[what]"
ch9_route_svante_2b1e4619	svante	W-When Count Vasily came for Elias... and Kristin spoke out...	game/12_chapter_09_p2.rpy	2387	svante "[what]"
ch9_route_svante_a9735f9b		He swallowed hard. His grip tightened slightly on the brush.	game/12_chapter_09_p2.rpy	2389	"[what]"
ch9_route_svante_5764a2a0	svante	She was k-killed on the spot. Just for saying it was wrong. And I-	game/12_chapter_09_p2.rpy	2391	svante "[what]"
ch9_route_svante_dcec2bd6		His voice cracked. He stopped, closed his eyes, drew a slow breath.	game/12_chapter_09_p2.rpy	2393	"[what]"
ch9_route_svante_c47f50de	svante	I was so angry with you. With Elias. I blamed you both. I wanted someone to hurt as much as I did. And I hated myself for it. Because deep down, I knew...	game/12_chapter_09_p2.rpy	2395	svante "[what]"
ch9_route_svante_18315d2b	svante	That was the first time I ever questioned my father. King Gustav. I want to know why he did what he did but...	game/12_chapter_09_p2.rpy	2396	svante "[what]"
ch9_route_svante_89bed983		He looked down again, brushing the tip of the inkstick against the rim of the bowl.	game/12_chapter_09_p2.rpy	2398	"[what]"
ch9_route_svante_20e005ad	svante	I... I want to say I'm sorry, Dorian. For the resentment. You and Elias.	game/12_chapter_09_p2.rpy	2400	svante "[what]"
ch9_route_svante_ba75d1d6		I reached over and gently rested a hand over his. He blushed.	game/12_chapter_09_p2.rpy	2402	"[what]"
ch9_route_svante_71b4a0e2	svante	D-Dorian...	game/12_chapter_09_p2.rpy	2404	svante "[what]"
ch9_route_svante_c00d78b3	dorian	Kristin gave you the courage to start questioning him. You don't have to be sorry for that.	game/12_chapter_09_p2.rpy	2405	dorian "[what]"
ch9_route_svante_2d9beede	dorian	And if it wasn't for you, we never could've saved Chung-hee. You stood in the way of your father's plan. You risked everything.	game/12_chapter_09_p2.rpy	2406	dorian "[what]"
ch9_route_svante_0684d940	dorian	That was your sister's courage in you.	game/12_chapter_09_p2.rpy	2407	dorian "[what]"
ch9_route_svante_20fd2272	svante	I... can't deny it. I was scared at first. Sir Tian Xun was... scary. Very much so.	game/12_chapter_09_p2.rpy	2408	svante "[what]"
ch9_route_svante_b30542bd		For a long moment, neither of us said anything. The lantern paper between us was no longer blank. Svante had written her name in clean, careful strokes.	game/12_chapter_09_p2.rpy	2410	"[what]"
ch9_route_svante_dc892eeb		Kristin Nordstrom.	game/12_chapter_09_p2.rpy	2411	"[what]"
ch9_route_svante_64ae53d0		Below it, he added one more line:	game/12_chapter_09_p2.rpy	2412	"[what]"
ch9_route_svante_59330d4e		You still guide me.	game/12_chapter_09_p2.rpy	2413	"[what]"
ch9_route_svante_3852a10e		He handed the brush back to me with a small, grateful nod. Together, we lit the lantern.	game/12_chapter_09_p2.rpy	2414	"[what]"
ch9_route_svante_3d42ebaf		Then... the call came.	game/12_chapter_09_p2.rpy	2415	"[what]"
ch9_route_svante_9b5e11e9	feng	Honored guests, travelers, friends from every border-	game/12_chapter_09_p2.rpy	2417	feng "[what]"
ch9_route_svante_554351ff	svante	That's Sir Feng... He's the one running the ceremonies?	game/12_chapter_09_p2.rpy	2418	svante "[what]"
ch9_route_svante_af74f2c3	dorian	I guess he is... That charismatic dog...	game/12_chapter_09_p2.rpy	2419	dorian "[what]"
ch9_route_svante_6d69e9fe	feng	Tonight, our lanterns rise not just as tribute, but as light.	game/12_chapter_09_p2.rpy	2420	feng "[what]"
ch9_route_svante_570a8aa7	feng	May they find the ones we lost... and may the stars remember them always.	game/12_chapter_09_p2.rpy	2421	feng "[what]"
ch9_route_svante_73cbee0a	feng	On the count of three-One. Two. Three-Release!	game/12_chapter_09_p2.rpy	2422	feng "[what]"
ch9_route_svante_b810b485		All around us, lanterns lifted.	game/12_chapter_09_p2.rpy	2424	"[what]"
ch9_route_svante_4c55a0f0		One by one. Then by the dozens. Then by the hundreds.	game/12_chapter_09_p2.rpy	2425	"[what]"
ch9_route_svante_9356dcb6		A quiet gasp rippled through the crowd. It was as if the heavens themselves were exhaling.	game/12_chapter_09_p2.rpy	2426	"[what]"
ch9_route_svante_134047bc		Lanterns floated upward like glowing petals caught in an invisible tide, rising into the night sky. Red, gold, amber. Some danced lazily in the wind, others soared with sharp purpose.	game/12_chapter_09_p2.rpy	2427	"[what]"
ch9_route_svante_bf2105a2		Our lantern joined them-gentle, steady, the names glowing softly like a heartbeat. And then-	game/12_chapter_09_p2.rpy	2428	"[what]"
ch9_route_svante_82e080a8		BOOM.	game/12_chapter_09_p2.rpy	2433	"[what]"
ch9_route_svante_bbc73beb		A firework lit the sky in brilliant pink.	game/12_chapter_09_p2.rpy	2435	"[what]"
ch9_route_svante_8607336d		Then another-crackling blue, gold, silver stars spinning across the clouds. One exploded into the shape of a dragon, another in the spiral of a flower.	game/12_chapter_09_p2.rpy	2436	"[what]"
ch9_route_svante_4a358cb9		It was breathtaking. Silent awe fell across the hilltop as the world above bloomed in light.	game/12_chapter_09_p2.rpy	2437	"[what]"
ch9_route_svante_2e3beeb4	tim	ELIAS!! ELIAS!! LOOK!! It's amazing!	game/12_chapter_09_p2.rpy	2439	tim "[what]"
ch9_route_svante_8187fb4f	tedda_alive	OH MY GOODNESS! IT'S A FLOWER!	game/12_chapter_09_p2.rpy	2440	tedda_alive "[what]"
ch9_route_svante_528169e4	elias	A FROWER! A DWAGON!	game/12_chapter_09_p2.rpy	2441	elias "[what]"
ch9_route_svante_084f0722	roboto	V-V-VISUAL SPECTACLE REGISTERED. SENSORY SYSTEMS OVERLOADING-IN A GOOD WAY! INITIATING JOY DANCE PROTOCOL!	game/12_chapter_09_p2.rpy	2445	roboto "[what]"
ch9_route_svante_ad0073b9		Roboto actually spun in a little circle, his mechanical arms lifted like wings, twinkling lights flashing from his chest panel like party lights at a tiny disco.	game/12_chapter_09_p2.rpy	2447	"[what]"
ch9_route_svante_c5f3b9a3	dorian	Looks like they're having fun too.	game/12_chapter_09_p2.rpy	2449	dorian "[what]"
ch9_route_svante_bc07dc49	svante	Haha yeah. They're having a lot of fun.	game/12_chapter_09_p2.rpy	2450	svante "[what]"
ch9_route_svante_48a70f2f		Elias was laughing so hard he had to hold onto Tedda, and Tim was pointing frantically at every firework like each one was a miracle.	game/12_chapter_09_p2.rpy	2452	"[what]"
ch9_route_svante_118fdc60		Svante chuckled softly beside me. I turned to him just as another firework lit the sky-this time in shimmering gold, the shape of a phoenix unfurling its wings across the stars.	game/12_chapter_09_p2.rpy	2453	"[what]"
ch9_route_svante_b06417fe		He was looking up, the warm glow flickering in his eyes. His lips were parted slightly, like he wanted to say something. But instead, he just... leaned.	game/12_chapter_09_p2.rpy	2454	"[what]"
ch9_route_svante_ad609988		Gently. Almost shyly.	game/12_chapter_09_p2.rpy	2455	"[what]"
ch9_route_svante_857d0726		His head came to rest on my shoulder.	game/12_chapter_09_p2.rpy	2456	"[what]"
ch9_route_svante_181328d0		I didn't move. Just let him stay there, quiet against me, as the fireworks continued to bloom like celestial flowers overhead.	game/12_chapter_09_p2.rpy	2457	"[what]"
ch9_route_svante_09e191c7	svante	I haven't... felt peace like this in a long time.	game/12_chapter_09_p2.rpy	2459	svante "[what]"
ch9_route_svante_f28dbba7		His voice was barely a whisper, like he wasn't even sure if he wanted to say it out loud. But I heard him.	game/12_chapter_09_p2.rpy	2461	"[what]"
ch9_route_svante_702774a3	svante	These past few days... I wish it wouldn't end. I wish it would last.	game/12_chapter_09_p2.rpy	2463	svante "[what]"
ch9_route_svante_e0c19c8b		And without thinking, I shifted slightly-just enough to lean my head lightly against his. Our temples touched. The space between us vanished.	game/12_chapter_09_p2.rpy	2465	"[what]"
ch9_route_svante_bc978657	dorian	Then let it stay a little longer.	game/12_chapter_09_p2.rpy	2467	dorian "[what]"
ch9_route_svante_8a1ab606		He closed his eyes for a moment, like he was memorizing the feeling. The lanterns above us drifted higher and higher, joining the stars. I could still see ours-Kristin's name glowing gently in the dark.	game/12_chapter_09_p2.rpy	2469	"[what]"
ch9_route_svante_133872ee	roboto	SPARKLER DISPERSION SYSTEM: ENGAGED!	game/12_chapter_09_p2.rpy	2473	roboto "[what]"
ch9_route_svante_991d50c7	tedda_alive	SPARKLERS!	game/12_chapter_09_p2.rpy	2474	tedda_alive "[what]"
ch9_route_svante_8de41445	elias	Ahh!! Tim!	game/12_chapter_09_p2.rpy	2475	elias "[what]"
ch9_route_svante_fca1d8b5	tim	I wanna hold two! Roboto!	game/12_chapter_09_p2.rpy	2476	tim "[what]"
ch9_route_svante_c617e3cf	niko	You can, Tim. But make sure you practice caution. You don't know how many people die because of fireworks.	game/12_chapter_09_p2.rpy	2477	niko "[what]"
ch9_route_svante_120ed023	magnus	Don't be such a spoilsport, Niko! You're scaring the kids!	game/12_chapter_09_p2.rpy	2478	magnus "[what]"
ch9_route_svante_e90bf5de	yuxuan	Niko, you're making it sound like they're juggling hand grenades like that Tian Xun guy.	game/12_chapter_09_p2.rpy	2479	yuxuan "[what]"
ch9_route_svante_6b25da40		Weng appeared from behind a tree, holding her back like she just climbed a mountain.	game/12_chapter_09_p2.rpy	2481	"[what]"
ch9_route_svante_0f8f8248	weng	Finally, my back isn't hurting... Chung-hee, would you like a sparkler?	game/12_chapter_09_p2.rpy	2483	weng "[what]"
ch9_route_svante_3095891e	chung_hee	Hmm... Perhaps I can try using one. For... recreational purposes.	game/12_chapter_09_p2.rpy	2484	chung_hee "[what]"
ch9_route_svante_09d22301		Laughter and sparks filled the air as the kids darted between glowing trails of light, their joy casting little halos of warmth over the night. Roboto spun in place again, strobing pink and purple like some overexcited festival lantern.	game/12_chapter_09_p2.rpy	2486	"[what]"
ch9_route_svante_271eff2f	roboto	S-S-Safe sparkler mode initiated!	game/12_chapter_09_p2.rpy	2488	roboto "[what]"
ch9_route_svante_2bf8fe78		And still... we stayed seated, Svante and I. Side by side. Just watching. Breathing. Letting it all wash over us.	game/12_chapter_09_p2.rpy	2490	"[what]"
ch9_route_svante_800f518c	svante	Dorian...	game/12_chapter_09_p2.rpy	2492	svante "[what]"
ch9_route_svante_85d7169c		I glanced at him. His face was turned to the stars again, but the softness in his voice pulled my eyes to him.	game/12_chapter_09_p2.rpy	2494	"[what]"
ch9_route_svante_593274eb	svante	Thank you... for this peace. For giving me a chance. For everything.	game/12_chapter_09_p2.rpy	2496	svante "[what]"
ch9_route_svante_8f444324		He hesitated. Then, more quietly, as if afraid it might break the moment:	game/12_chapter_09_p2.rpy	2498	"[what]"
ch9_route_svante_10bb6f27	svante	Can you... stay awhile?	game/12_chapter_09_p2.rpy	2500	svante "[what]"
ch9_route_svante_265c444c		The firelight played across his features. I reached over and gently, without words, took his hand. He smiled.	game/12_chapter_09_p2.rpy	2502	"[what]"
ch9_route_svante_110bb2f6		Above us, another firework burst across the sky-this time a brilliant ring of silver that shimmered like frost on a blade.	game/12_chapter_09_p2.rpy	2503	"[what]"
ch9_route_niko_bdae05fb	niko	...I told Miss Weng not to give the kids any brushes. Especially Elias.	game/12_chapter_09_p2.rpy	2514	niko "[what]"
ch9_route_niko_921772e8		I turned around-and there he was. Niko. Standing a few steps behind me with his arms crossed and that usual unreadable expression on his face, like the breeze didn't dare ruffle his robes without permission.	game/12_chapter_09_p2.rpy	2516	"[what]"
ch9_route_niko_030777be		His eyes tracked the crooked lantern floating in the sky-"teDuH" proudly displayed for all the heavens to see.	game/12_chapter_09_p2.rpy	2517	"[what]"
ch9_route_niko_094a322c	niko	I saw the kids beside you and figured your lantern was probably in trouble.	game/12_chapter_09_p2.rpy	2519	niko "[what]"
ch9_route_niko_f496e0f8		He glanced at the fading trail of glitter still lingering in the grass where Elias had bolted off.	game/12_chapter_09_p2.rpy	2521	"[what]"
ch9_route_niko_6551fe96	niko	Seems I was right.	game/12_chapter_09_p2.rpy	2523	niko "[what]"
ch9_route_niko_2a56a1bd		I let out a low laugh despite myself. There was something comforting about his tone. Not mocking. Just... dry, matter-of-fact, like he wasn't surprised one bit.	game/12_chapter_09_p2.rpy	2525	"[what]"
ch9_route_niko_5530a992	dorian	Heh. You got me.	game/12_chapter_09_p2.rpy	2527	dorian "[what]"
ch9_route_niko_a886bd39		He reached into his only sleeve and pulled out a lantern-immaculate, folded with that eerie precision he always had.	game/12_chapter_09_p2.rpy	2529	"[what]"
ch9_route_niko_e16e850d	niko	You can share mine, if you want.	game/12_chapter_09_p2.rpy	2531	niko "[what]"
ch9_route_niko_8513903e		I looked at him, eyebrows raised.	game/12_chapter_09_p2.rpy	2533	"[what]"
ch9_route_niko_4e9014bc	dorian	Are you sure? You're a Prophet. Shouldn't this be between you and... you know. The death god?	game/12_chapter_09_p2.rpy	2535	dorian "[what]"
ch9_route_niko_8d305623	niko	This particular festival honors the Prosperity Dragon.	game/12_chapter_09_p2.rpy	2536	niko "[what]"
ch9_route_niko_059e81bb	niko	I don't worship the Prosperity Dragon. Us Prophets obey Enoch's law word by word. Enoch himself proclaimed that dragons are just are overgrown lizards with complex delusions of grandeur.	game/12_chapter_09_p2.rpy	2537	niko "[what]"
ch9_route_niko_208eefe4	yuxuan	HEY! I HEARD THAT, NIKO!	game/12_chapter_09_p2.rpy	2538	yuxuan "[what]"
ch9_route_niko_752e91ae	niko	I'm just doing the lantern release merely so I don't miss out so to speak.	game/12_chapter_09_p2.rpy	2539	niko "[what]"
ch9_route_niko_7a36c12c		He gave me a flat look, as if daring me to challenge him on his theology or his dragon takes. I just shook my head, grinning.	game/12_chapter_09_p2.rpy	2541	"[what]"
ch9_route_niko_8e46b465	dorian	Alright, fine. Let's share it.	game/12_chapter_09_p2.rpy	2543	dorian "[what]"
ch9_route_niko_062d8e35		He passed me a brush, the ink already prepared. We didn't speak right away. The night buzzed softly around us-Roboto's automated sounds, children laughing, and the sound of Magnus humming a melody.	game/12_chapter_09_p2.rpy	2545	"[what]"
ch9_route_niko_fe401e4a		Then, slowly, Niko pulled out a small container. He opened it carefully, reverently. Tianho flan.	game/12_chapter_09_p2.rpy	2546	"[what]"
ch9_route_niko_4bbb3761		And then... a book. Bound in dark leather, worn at the corners.	game/12_chapter_09_p2.rpy	2547	"[what]"
ch9_route_niko_401434d1	dorian	I remember you mentioning that that's Kaito's favorite dessert, right?	game/12_chapter_09_p2.rpy	2549	dorian "[what]"
ch9_route_niko_c89b593c		He didn't look up immediately. Just kept his eyes on the flan like it might vanish if he blinked.	game/12_chapter_09_p2.rpy	2551	"[what]"
ch9_route_niko_08cb080b	dorian	You never told me what happened. Not really.	game/12_chapter_09_p2.rpy	2553	dorian "[what]"
ch9_route_niko_1dce1396		For a moment, I didn't think he would answer. But then:	game/12_chapter_09_p2.rpy	2555	"[what]"
ch9_route_niko_11ce8106	niko	...He died saving people at the tragedy.	game/12_chapter_09_p2.rpy	2557	niko "[what]"
ch9_route_niko_f2442cd9	niko	During the Tragedy. There was an inn-Shenzhou. It caught fire. Most people ran. Kaito... ran in.	game/12_chapter_09_p2.rpy	2558	niko "[what]"
ch9_route_niko_f4dc65de	niko	There were children. An elderly couple. A dog. Knowing Kaito, he probably went back for all of them.	game/12_chapter_09_p2.rpy	2559	niko "[what]"
ch9_route_niko_5f554236		He paused, hands tightening just a little around the book.	game/12_chapter_09_p2.rpy	2561	"[what]"
ch9_route_niko_fffe8ab7	niko	He always did that. Put himself last. I used to yell at him for it. All the time.	game/12_chapter_09_p2.rpy	2563	niko "[what]"
ch9_route_niko_be8409a1	niko	First Law of Enoch: 'To hinder death is to defy Him.' Us Prophets are told never to hinder death. It's not our place. Enoch teaches us-death is the final mercy. The embrace of rest.	game/12_chapter_09_p2.rpy	2564	niko "[what]"
ch9_route_niko_2d0e42d0		He stared at the flan, the lantern, the sky.	game/12_chapter_09_p2.rpy	2566	"[what]"
ch9_route_niko_e5b0c0cb	niko	But Kaito never followed that. He said... 'If you can hold someone back from that rest, even for a little while, maybe they'll find a reason to keep living.'	game/12_chapter_09_p2.rpy	2568	niko "[what]"
ch9_route_niko_ba3f93b0	niko	That's why he wasn't accepted by the Prophets at first. They chose me instead. I obeyed. I understood the doctrine. I followed.	game/12_chapter_09_p2.rpy	2569	niko "[what]"
ch9_route_niko_2b6d751d	niko	They only let him in because I bargained. I was receiving visions from Enoch. The others saw that. They knew I was... special and my devotion knew no limits.	game/12_chapter_09_p2.rpy	2570	niko "[what]"
ch9_route_niko_4ed83a22		I sat still, letting the silence stretch between us. The kind of silence that didn't need to be filled.	game/12_chapter_09_p2.rpy	2572	"[what]"
ch9_route_niko_03e62522	dorian	He sounds like someone worth remembering.	game/12_chapter_09_p2.rpy	2574	dorian "[what]"
ch9_route_niko_82025122		Niko didn't look at me right away, but his expression softened.	game/12_chapter_09_p2.rpy	2576	"[what]"
ch9_route_niko_38032748		Then-deliberately-he pulled out a second spoon from the container and held it toward me.	game/12_chapter_09_p2.rpy	2577	"[what]"
ch9_route_niko_63261d79	niko	He hated sharing. But I think he'd make an exception for you.	game/12_chapter_09_p2.rpy	2579	niko "[what]"
ch9_route_niko_34dd7474		I took the spoon. We shared the flan in silence, the stars above us and the glow of lanterns painting the world in amber and gold.	game/12_chapter_09_p2.rpy	2581	"[what]"
ch9_route_niko_6549c639		We weren't even halfway done when a pair of familiar voices piped up behind us.	game/12_chapter_09_p2.rpy	2582	"[what]"
ch9_route_niko_3fe3ca6b	elias	Daddy, is that fwan?	game/12_chapter_09_p2.rpy	2584	elias "[what]"
ch9_route_niko_e4553509	tim	We already finished ours. And that one smells superior. May I analyze it-er, I mean, may I have some?	game/12_chapter_09_p2.rpy	2585	tim "[what]"
ch9_route_niko_ced5ebb8		I turned to see them standing there, Elias wide-eyed with excitement and sticky hands, and Tim with his arms folded like a tiny scholar trying to be polite.	game/12_chapter_09_p2.rpy	2587	"[what]"
ch9_route_niko_f8e0b7d2	niko	You two already finished your desserts?	game/12_chapter_09_p2.rpy	2589	niko "[what]"
ch9_route_niko_87ad40a8	elias	We're super good at eating dessert!	game/12_chapter_09_p2.rpy	2590	elias "[what]"
ch9_route_niko_d1e0f4cb	tim	Yes. Our proficiency is unmatched. We request a second round.	game/12_chapter_09_p2.rpy	2591	tim "[what]"
ch9_route_niko_dcfc8f19	niko	Under one condition. More vegetables. Got it?	game/12_chapter_09_p2.rpy	2592	niko "[what]"
ch9_route_niko_6387c0f5	tim	Acceptable terms.	game/12_chapter_09_p2.rpy	2593	tim "[what]"
ch9_route_niko_9a5d2cd5		They snatched the rest of the flan and ran off, shouting about carrots and cucumbers like they were ancient curses.	game/12_chapter_09_p2.rpy	2595	"[what]"
ch9_route_niko_2d3f5b4e	dorian	You know... in a way, I thank Enoch for not taking Elias away from me.	game/12_chapter_09_p2.rpy	2597	dorian "[what]"
ch9_route_niko_6099760f	dorian	There was a time. In Mjoll. Elias was hit by an arrow. Mortally.	game/12_chapter_09_p2.rpy	2598	dorian "[what]"
ch9_route_niko_d6ab17a8	dorian	It was chaos. I thought... I thought he was gone. I went berserk.	game/12_chapter_09_p2.rpy	2599	dorian "[what]"
ch9_route_niko_938f00dd		I looked down, remembering the blood on my hands, the way the blood pooled around Elias. The panic. The helplessness.	game/12_chapter_09_p2.rpy	2601	"[what]"
ch9_route_niko_9d3189a5	dorian	Yuxuan told me someone stitched him up. No one knew who. But he said if it wasn't for those stitches... Elias would've died that night.	game/12_chapter_09_p2.rpy	2603	dorian "[what]"
ch9_route_niko_8755bc38	niko	...Hmm.	game/12_chapter_09_p2.rpy	2604	niko "[what]"
ch9_route_niko_0edfda91		Niko didn't answer. He looked down at the book again. Then at the lantern.	game/12_chapter_09_p2.rpy	2606	"[what]"
ch9_route_niko_9c03a0ca		And slowly, silently, he took the brush and dipped it in ink. Wrote, in clean, solemn strokes:	game/12_chapter_09_p2.rpy	2607	"[what]"
ch9_route_niko_d4be3519		Kaito Tsukumo. Rest in peace, beloved brother.	game/12_chapter_09_p2.rpy	2608	"[what]"
ch9_route_niko_c7259b0e	niko	Well. Shall we, Dorian?	game/12_chapter_09_p2.rpy	2610	niko "[what]"
ch9_route_niko_ae722656		I nodded. Together, we lit the lantern. Then... the call came.	game/12_chapter_09_p2.rpy	2612	"[what]"
ch9_route_niko_9b5e11e9	feng	Honored guests, travelers, friends from every border-	game/12_chapter_09_p2.rpy	2614	feng "[what]"
ch9_route_niko_61790668	niko	Your best friend. He's the master of ceremonies, I take it.	game/12_chapter_09_p2.rpy	2615	niko "[what]"
ch9_route_niko_af74f2c3	dorian	I guess he is... That charismatic dog...	game/12_chapter_09_p2.rpy	2616	dorian "[what]"
ch9_route_niko_6d69e9fe	feng	Tonight, our lanterns rise not just as tribute, but as light.	game/12_chapter_09_p2.rpy	2617	feng "[what]"
ch9_route_niko_570a8aa7	feng	May they find the ones we lost... and may the stars remember them always.	game/12_chapter_09_p2.rpy	2618	feng "[what]"
ch9_route_niko_73cbee0a	feng	On the count of three-One. Two. Three-Release!	game/12_chapter_09_p2.rpy	2619	feng "[what]"
ch9_route_niko_b810b485		All around us, lanterns lifted.	game/12_chapter_09_p2.rpy	2621	"[what]"
ch9_route_niko_4c55a0f0		One by one. Then by the dozens. Then by the hundreds.	game/12_chapter_09_p2.rpy	2622	"[what]"
ch9_route_niko_9356dcb6		A quiet gasp rippled through the crowd. It was as if the heavens themselves were exhaling.	game/12_chapter_09_p2.rpy	2623	"[what]"
ch9_route_niko_134047bc		Lanterns floated upward like glowing petals caught in an invisible tide, rising into the night sky. Red, gold, amber. Some danced lazily in the wind, others soared with sharp purpose.	game/12_chapter_09_p2.rpy	2624	"[what]"
ch9_route_niko_bf2105a2		Our lantern joined them-gentle, steady, the names glowing softly like a heartbeat. And then-	game/12_chapter_09_p2.rpy	2625	"[what]"
ch9_route_niko_82e080a8		BOOM.	game/12_chapter_09_p2.rpy	2630	"[what]"
ch9_route_niko_bbc73beb		A firework lit the sky in brilliant pink.	game/12_chapter_09_p2.rpy	2632	"[what]"
